,from_person,to_person,timestamp,connection_id,forward
13736,A00113,A00301,2024-08-30 09:11:57.766,A00113_A00301,True
13737,A00301,A00113,2024-08-30 09:11:57.766,A00301_A00113,False
13738,A02487,A01336,2024-08-30 09:15:37.451,A02487_A01336,True
13739,A01336,A02487,2024-08-30 09:15:37.451,A01336_A02487,False
13740,A00113,A03751,2024-08-30 09:15:47.619,A00113_A03751,True
13741,A03751,A00113,2024-08-30 09:15:47.619,A03751_A00113,False
13742,A00057,A03822,2024-08-30 09:17:01.897,A00057_A03822,True
13743,A03822,A00057,2024-08-30 09:17:01.897,A03822_A00057,False
13744,A02319,A00787,2024-08-30 09:18:22.136,A02319_A00787,True
13745,A00787,A02319,2024-08-30 09:18:22.136,A00787_A02319,False
13746,A02352,A01066,2024-08-30 09:18:37.763,A02352_A01066,True
13747,A01066,A02352,2024-08-30 09:18:37.763,A01066_A02352,False
13748,A02089,A00787,2024-08-30 09:18:39.087,A02089_A00787,True
13749,A00787,A02089,2024-08-30 09:18:39.087,A00787_A02089,False
13750,A00037,A03822,2024-08-30 09:19:51.239,A00037_A03822,True
13751,A03822,A00037,2024-08-30 09:19:51.239,A03822_A00037,False
13752,A01230,A00409,2024-08-30 09:21:48.599,A01230_A00409,True
13753,A00409,A01230,2024-08-30 09:21:48.599,A00409_A01230,False
13754,A02481,A02525,2024-08-30 09:22:34.931,A02481_A02525,True
13755,A02525,A02481,2024-08-30 09:22:34.931,A02525_A02481,False
13756,A02205,A03822,2024-08-30 09:22:45.315,A02205_A03822,True
13757,A03822,A02205,2024-08-30 09:22:45.315,A03822_A02205,False
13758,A00278,A01849,2024-08-30 09:23:03.926,A00278_A01849,True
13759,A01849,A00278,2024-08-30 09:23:03.926,A01849_A00278,False
13760,A02047,A02840,2024-08-30 09:23:47.331,A02047_A02840,True
13761,A02840,A02047,2024-08-30 09:23:47.331,A02840_A02047,False
13762,A02156,A02328,2024-08-30 09:24:07.730,A02156_A02328,True
13763,A02328,A02156,2024-08-30 09:24:07.730,A02328_A02156,False
13764,A02328,A03597,2024-08-30 09:27:03.332,A02328_A03597,True
13765,A03597,A02328,2024-08-30 09:27:03.332,A03597_A02328,False
13766,A03816,A01949,2024-08-30 09:27:43.162,A03816_A01949,True
13767,A01949,A03816,2024-08-30 09:27:43.162,A01949_A03816,False
13768,A00704,A00659,2024-08-30 09:28:12.984,A00704_A00659,True
13769,A00659,A00704,2024-08-30 09:28:12.984,A00659_A00704,False
13770,A00643,A03145,2024-08-30 09:28:38.440,A00643_A03145,True
13771,A03145,A00643,2024-08-30 09:28:38.440,A03145_A00643,False
13772,A00704,A00474,2024-08-30 09:28:42.603,A00704_A00474,True
13773,A00474,A00704,2024-08-30 09:28:42.603,A00474_A00704,False
13774,A01343,A00568,2024-08-30 09:29:20.648,A01343_A00568,True
13775,A00568,A01343,2024-08-30 09:29:20.648,A00568_A01343,False
13776,A00643,A03139,2024-08-30 09:29:26.240,A00643_A03139,True
13777,A03139,A00643,2024-08-30 09:29:26.240,A03139_A00643,False
13778,A02512,A00925,2024-08-30 09:29:31.246,A02512_A00925,True
13779,A00925,A02512,2024-08-30 09:29:31.246,A00925_A02512,False
13780,A00909,A01695,2024-08-30 09:30:21.638,A00909_A01695,True
13781,A01695,A00909,2024-08-30 09:30:21.638,A01695_A00909,False
13782,A01298,A04059,2024-08-30 09:31:07.838,A01298_A04059,True
13783,A04059,A01298,2024-08-30 09:31:07.838,A04059_A01298,False
13784,A00643,A00628,2024-08-30 09:31:09.972,A00643_A00628,True
13785,A00628,A00643,2024-08-30 09:31:09.972,A00628_A00643,False
13786,A02352,A02109,2024-08-30 09:31:17.160,A02352_A02109,True
13787,A02109,A02352,2024-08-30 09:31:17.160,A02109_A02352,False
13788,A00957,A01594,2024-08-30 09:32:08.648,A00957_A01594,True
13789,A01594,A00957,2024-08-30 09:32:08.648,A01594_A00957,False
13790,A00909,A00454,2024-08-30 09:32:37.830,A00909_A00454,True
13791,A00454,A00909,2024-08-30 09:32:37.830,A00454_A00909,False
13792,A00065,A01044,2024-08-30 09:34:37.280,A00065_A01044,True
13793,A01044,A00065,2024-08-30 09:34:37.280,A01044_A00065,False
13794,A00909,A02780,2024-08-30 09:35:41.730,A00909_A02780,True
13795,A02780,A00909,2024-08-30 09:35:41.730,A02780_A00909,False
13796,A01066,A02155,2024-08-30 09:35:44.564,A01066_A02155,True
13797,A02155,A01066,2024-08-30 09:35:44.564,A02155_A01066,False
13798,A00909,A00866,2024-08-30 09:35:48.278,A00909_A00866,True
13799,A00866,A00909,2024-08-30 09:35:48.278,A00866_A00909,False
13800,A00777,A01637,2024-08-30 09:36:34.694,A00777_A01637,True
13801,A01637,A00777,2024-08-30 09:36:34.694,A01637_A00777,False
13802,A00866,A02780,2024-08-30 09:36:35.423,A00866_A02780,True
13803,A02780,A00866,2024-08-30 09:36:35.423,A02780_A00866,False
13804,A00628,A03139,2024-08-30 09:36:39.615,A00628_A03139,True
13805,A03139,A00628,2024-08-30 09:36:39.615,A03139_A00628,False
13806,A00958,A01451,2024-08-30 09:36:48.686,A00958_A01451,True
13807,A01451,A00958,2024-08-30 09:36:48.686,A01451_A00958,False
13808,A00274,A02324,2024-08-30 09:38:54.103,A00274_A02324,True
13809,A02324,A00274,2024-08-30 09:38:54.103,A02324_A00274,False
13810,A01350,A01151,2024-08-30 09:39:19.162,A01350_A01151,True
13811,A01151,A01350,2024-08-30 09:39:19.162,A01151_A01350,False
13812,A01628,A00153,2024-08-30 12:12:39.491,A01628_A00153,True
13813,A00153,A01628,2024-08-30 12:12:39.491,A00153_A01628,False
13814,A01762,A01031,2024-08-30 12:12:45.835,A01762_A01031,True
13815,A01031,A01762,2024-08-30 12:12:45.835,A01031_A01762,False
13816,A00108,A00590,2024-08-30 12:12:48.347,A00108_A00590,True
13817,A00590,A00108,2024-08-30 12:12:48.347,A00590_A00108,False
13818,A03336,A03520,2024-08-30 12:13:00.539,A03336_A03520,True
13819,A03520,A03336,2024-08-30 12:13:00.539,A03520_A03336,False
